entrez	symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
73467	1700066M21Rik	166.92771109253522	-0.8184530930777756	0.28552279236307304	-2.866507035406911	0.00415028934347862	0.04880219637725253
73453	1700067K01Rik	2.8860108444178203	0.9354315971285201	1.1561920885850545	0.8090624441768144	0.4184792290879013	0.7773299671045047
27660	1700088E04Rik	8.835399872410067	0.19271871180498273	0.49436386741425475	0.38983171001753875	0.6966609939422734	0.9156348928458937
112418	1700102P08Rik	1.735031894868714	-0.12487806859602606	1.08177696029525	-0.11543790742404332	0.908098034005114	0.9748161042071922
77036	1700109H08Rik	1.1013033649887793	0.4585661403445612	1.319801845961361	0.34745074932861275	0.7282527127400162	NA
58248	1700123O20Rik	354.3055574871697	-0.2390891182851652	0.1828667333142549	-1.3074500427275233	0.19105991107541356	0.5556001633113126
66276	1810009A15Rik	267.803210029522	0.04652456747183089	0.250676424544085	0.18559610285030567	0.8527615099441042	0.9623688288832433
69066	1810010H24Rik	1.4425523682280472	-0.19084031695426348	1.6211043708020942	-0.11772241219721036	0.9062876078952	0.9746454191595632
69053	1810013L24Rik	946.0867521996862	-0.36471242681494725	0.12978517057087122	-2.8101240319732086	0.004952241104050844	0.05551136697776024
329509	1810024B03Rik	15.778485258394259	-0.21741368058113014	0.31536937416479194	-0.689393766141425	0.49057550530601074	0.8209359548192778
69155	1810030O07Rik	677.4405308871237	-0.18124819128380418	0.15405710393530414	-1.176500055199784	0.23939511037788813	0.6178499180988377
67704	1810037I17Rik	758.4106803895859	-0.10447598388265097	0.1477106846428868	-0.7073014666152124	0.47937915432824785	0.8147685049561169
NA	1810049J17Rik	10.56503516952233	-1.9040519075320208	1.4188530698784396	-1.3419655269133333	0.17960717344706675	0.5407411137377071
72056	1810055G02Rik	71.03459802909016	0.17333555412175114	0.7176817539115636	0.24152147268204122	0.8091509761996497	0.9517724091174992
67705	1810058I24Rik	1443.7273972361475	0.1088875662290899	0.20801143343649278	0.5234691402784548	0.6006478207249137	0.8776719058359757
72282	1810062G17Rik	2.0798452455541754	1.1921747767334314	1.223592436116806	0.974323427919282	0.3298959757407356	0.7128217531513176
630836	2010315B03Rik	277.7431664447149	-0.20673024990816524	0.21530123845198101	-0.9601907141573299	0.3369592394434715	0.7176138988138524
72275	2200002D01Rik	5.737158247498332	0.41906077919289514	0.5137780311399838	0.8156455780389683	0.4147028734924363	0.7738001166308203
70153	2210016F16Rik	712.0390401662378	-0.062296077244886984	0.12630029538739462	-0.493237779482695	0.6218445864593214	0.887922677192324
72357	2210016L21Rik	446.03909442170857	-0.12119977559989381	0.22095271998451832	-0.5485326254792701	0.5833262336067886	0.8697703425075137
72371	2210408I21Rik	25.271743317164475	-0.0777941462762467	0.35049063167337385	-0.22195784778847938	0.8243466974371263	0.9559784277353731
69478	2300009A05Rik	113.08107711246822	-0.2434575533799297	0.22707452226635735	-1.072148257541439	0.28365344655654307	0.6695048015445693
69549	2310009B15Rik	74.56987935723477	-0.03376409534448357	0.21298708537074076	-0.1585264913396572	0.874041947519857	0.9674898189814107
66374	2310011J03Rik	1097.1556268298812	0.10982478475312871	0.33454672780589484	0.3282793571869859	0.742700450696379	0.9322134063073002
66367	2310022A10Rik	1147.5885422334056	0.07681104352577775	0.21442482307685734	0.3582189898706177	0.7201794370777408	0.922880999505002
69551	2310022B05Rik	288.34852675527753	-0.6704624528125227	0.2584336294684282	-2.5943312957821942	0.009477511322108024	0.08661396825996315
67862	2310033P09Rik	276.80288105403434	-0.3004649196217455	0.225459671117661	-1.3326770066338889	0.18263782204540419	0.5452746568822954
NA	2310034G01Rik	4.578271066578497	-0.12674695624308352	0.7307542097760963	-0.1734467684858345	0.8623002662037293	0.9644870933578309
67101	2310039H08Rik	59.90810651288442	-0.4590096620493022	0.22139593502629196	-2.073252437967266	0.03814879254299605	0.22469638807824674
68277	2310057M21Rik	87.89986082180668	-0.4451033570864906	0.17797414097757097	-2.5009439834441136	0.012386276823699145	0.1052468033321269
69662	2310061I04Rik	229.91560178296476	-0.10051624608252786	0.2547284799684891	-0.3946015227467385	0.6931369895581754	0.9148054922879779
668661	2410002F23Rik	273.42192798991056	-0.21159742222998007	0.29876623424952164	-0.7082374042752754	0.4787978416910437	0.8142076683244809
66421	2410004B18Rik	246.68976624777972	-0.08985845591513804	0.14078621939866223	-0.6382617297271631	0.5233033198000505	0.8399559541643818
73667	2410004P03Rik	5.120405103918975	0.8968127292012722	0.901200431729419	0.9951312689456587	0.31967242440686827	0.7032793336951103
72307	2510002D24Rik	72.09296256722145	0.16021567018529573	0.5141055345804102	0.31163965257844684	0.7553143955041439	0.936027112120575
72190	2510009E07Rik	1304.2926662496113	-0.661272546768095	0.285095714410521	-2.3194755772999853	0.020369263875818583	0.14674452450236128
77034	2510039O18Rik	2537.0189767411302	0.1253387837257849	0.24503200874574893	0.5115200433092781	0.6089869572193982	0.8813103631504313
NA	2610005L07Rik	206.8423548507423	0.1260719699832258	0.3138263218613864	0.401725289438629	0.6878862106219845	0.9130103526046908
381598	2610005L07Rik	206.8423548507423	0.1260719699832258	0.3138263218613864	0.401725289438629	0.6878862106219845	0.9130103526046908
72128	2610008E11Rik	121.72383349263207	-0.5280457855106108	0.34377992532730567	-1.5359994770138758	0.12453850861335235	0.44889290531622245
NA	2610021A01Rik	116.6593860635299	0.22329152746078781	0.22096229111768625	1.0105413296147485	0.31223600873485	0.6972760993649119
72139	2610044O15Rik8	219.73890753552277	-0.2726151294670868	0.2647072624510541	-1.0298740085285532	0.30306915327924705	0.6887355468594324
70458	2610318N02Rik	7.900424912756879	-0.9877416203029924	1.0515037993161465	-0.9393609618390135	0.34754544901433265	0.7275434456102944
70045	2610528A11Rik	8.479684321555755	-1.5875440743167077	0.5266970930450863	-3.014150059455162	0.0025770030978257328	0.034181651835755916
76967	2700049A03Rik	76.4650534831591	0.5714354318365096	0.5285622434158831	1.0811128470765419	0.27964691936982733	0.6659924244062162
68046	2700062C07Rik	112.04489971184452	-0.1327109971950453	0.17684396921087264	-0.7504411814959763	0.45298903619217445	0.8005473474598835
72658	2700097O09Rik	31.162832345430342	-0.08110510406412202	0.4598105479991971	-0.17638808943605105	0.8599890612173037	0.9636889023078188
NA	2700099C18Rik	2.5494556772369217	1.044687550430392	1.4004948398768073	0.7459417347958859	0.4557026126221212	0.8013511968354494
77022	2700099C18Rik	2.5494556772369217	1.044687550430392	1.4004948398768073	0.7459417347958859	0.4557026126221212	0.8013511968354494
66523	2810004N23Rik	228.3798445598749	-0.053416758042595346	0.19678504186673773	-0.27144724789991415	0.7860470670419266	0.9473663541222997
69944	2810021J22Rik	72.7023513046763	-0.36683525750190327	0.23924685250245395	-1.533291885201042	0.12520395313229624	0.45028943233091717
69953	2810025M15Rik	8.487973505764188	0.018163156576973	0.602680657018069	0.03013728143664058	0.9759575679383364	0.9956651559779718
NA	2810039B14Rik	1.5949778202183338	-2.3380891514055664	1.3512278089384069	-1.7303441625009834	0.08356880365210427	0.3595234255391657
NA	2810047C21Rik1	3.117785000435936	2.6526941423482313	2.5410515185989735	1.0439356002552884	0.29651518592320736	0.6816940892068378
70419	2810408A11Rik	1.515579385645839	-2.086972786685757	1.5737841593703739	-1.3260857750154857	0.1848112873712018	0.5483821071115258
243219	2900026A02Rik	41.189936736423206	2.126301195599677	2.298690013438615	0.9250056263214625	0.35496298082289746	0.732772073522878
NA	3000002C10Rik	5.106255154483494	-1.1017576978275783	0.6061027480759783	-1.8177738037403963	0.06909871208087527	0.3240612056257625
73103	3110009E18Rik	17.294199192705648	-0.120392906310338	0.330734683021258	-0.36401657428410594	0.7158456327513565	0.921534979576191
67290	3110040N11Rik	94.22482429800374	0.20984373933083247	0.2189535075397194	0.9583940521837296	0.33786409331393247	0.7183007253752153
NA	3110053B16Rik	2.4657859714421964	-0.006142743542905556	1.0135307605526382	-0.006060737159626177	0.9951642609980935	0.9984776224555398
73212	3110082I17Rik	185.53632010541844	0.3245194183250517	0.3163083902409237	1.0259589322871703	0.3049109422239916	0.6915869051879019
69277	3300002I08Rik	9.434872122025407	-0.4018946113076845	0.39522901199943467	-1.0168651569239036	0.30921758071577404	0.6950375290426184
70691	3830403N18Rik	17.607190594440826	0.15526067710601732	0.6422620239725495	0.2417403977051167	0.8089813248915354	0.9517724091174992
218734	3830406C13Rik	162.55413198418734	0.41834252640281	0.43157609927030044	0.9693366410005895	0.33237725331925133	0.7141303811898991
NA	4632415L05Rik	64.1119006187268	0.18897548428184213	0.24420951534182117	0.7738252296079957	0.43903415056496825	0.7904688791191967
67392	4833420G17Rik	284.82889016685857	-0.15247638129969143	0.3605075848174632	-0.42294916312758085	0.6723323521499289	0.9078696767160451
97820	4833439L19Rik	1566.6924883180704	-0.09650482181902799	0.12536399456562095	-0.7697969592737665	0.4414203437288683	0.792233353744969
66714	4921524J17Rik	265.8619553127988	-0.03163750925726081	0.23129882985081393	-0.136781968493601	0.8912031367283908	0.9712417589702297
67430	4921536K21Rik	4.455604879729617	-0.3749950086363255	0.5931329302129503	-0.6322275994719977	0.5272381651418632	0.8418803713439977
68281	4930430F08Rik	123.48570007183248	-0.5795506853068662	0.35123594677888115	-1.6500323802897072	0.0989363135084437	0.3945397028696305
67609	4930453N24Rik	669.7038679276019	0.5004978737890149	0.4330229123840486	1.1558230741959508	0.24775353288612512	0.6277019453929571
214639	4930486L24Rik	6.623873650702297	2.035629932086917	1.9256900599628852	1.0570911562612266	0.2904699869755172	0.6745550621096508
269033	4930503L19Rik	89.32159014543456	0.42655229656430765	0.3348976332420289	1.273679638864573	0.2027769752953372	0.5722090692240809
67593	4930519G04Rik	0.9680977088428264	1.1553494059258809	1.8647926010458047	0.6195591967052759	0.5355480373381498	NA
100041734	4930522L14Rik	89.52632178541667	-0.058477275141437	0.2729748846249275	-0.21422218099582988	0.8303737996307354	0.95787972946298
67647	4930523C07Rik	136.803803718958	1.391944265530511	0.5250814034100997	2.6509113758183758	0.008027490225994109	0.07774306304068136
75311	4930550C14Rik	1.8463690680119345	1.5924885464063108	2.14030288347922	0.7440482179875416	0.45684730469475465	0.8018148238821847
78809	4930562C15Rik	0.7775532350567393	0.6753385137367022	2.3028876704011045	0.29325725367189764	0.7693255245812802	NA
75304	4930563E22Rik	1.4293049598948089	0.07879392117415383	1.1773902495216395	0.06692251885572088	0.9466433857690204	0.9867753996295524
75939	4930579G24Rik	47.78632569734624	-0.47810609315810004	0.287915880792243	-1.6605756231386772	0.09679870816530393	0.38990290966925967
70984	4931406C07Rik	436.3203131993691	0.04104537077246084	0.3196586476059352	0.1284037553179548	0.8978294594457251	0.9722241299161475
74359	4931414P19Rik	69.23249387699128	0.8095993494679223	0.4493558101709595	1.8016888424340314	0.07159437451225567	0.3303845815277098
74356	4931428F04Rik	15.254268320751288	1.8738010776185203	1.1356763516861723	1.649942851091715	0.09895462527599161	0.3945397028696305
71004	4931440P22Rik	9.60111183916508	0.4141618200499085	0.5411267435742354	0.7653693427057371	0.44405164310476763	0.794671339729871
74387	4932438H23Rik	0.9752454056528345	1.6436623353705881	1.4245269286872302	1.153830301323473	0.24856974863183082	NA
74477	4933427D14Rik	52.05004596398949	-1.4575744898673642	0.7086885620258643	-2.05672077689631	0.03971309242986636	0.22993845027087056
74477	4933427D14Rik	52.05004596398949	-1.4575744898673642	0.7086885620258643	-2.05672077689631	0.03971309242986636	0.22993845027087056
122526781	4933427D14Rik	52.05004596398949	-1.4575744898673642	0.7086885620258643	-2.05672077689631	0.03971309242986636	0.22993845027087056
214106	4933430I17Rik	28.758079554266423	0.3468047996226633	0.48042758489076653	0.7218669587873796	0.47037627722665337	0.8104156096666633
99650	4933434E20Rik	903.2625248560539	-0.21554426024661988	0.11275404780671787	-1.911632127088725	0.055923395561993695	0.2853141679270189
223739	5031439G07Rik	7219.650855288204	-0.07328339327132179	0.2987925409586914	-0.2452651362587172	0.8062511446598507	0.9517724091174992
77200	5430403G16Rik	31.87232092815547	-0.5129328164581543	0.38763772407331065	-1.3232272934332563	0.18575980206891016	0.5500629605139254
230757	5730409E04Rik	269.4129156069014	-0.06990378106658902	0.21414781287271134	-0.32642771424492467	0.7441007719440302	0.9325007546277315
70591	5730455P16Rik	286.5892050494676	0.02529650952266254	0.23663079476985552	0.1069028633710403	0.9148660415694988	0.9767712086405461
66768	5730480H06Rik	113.3711534598736	0.25619009010214605	0.3264924834905393	0.7846737767534843	0.4326448615651555	0.7857216839618714
70592	5730480H06Rik	113.3711534598736	0.25619009010214605	0.3264924834905393	0.7846737767534843	0.4326448615651555	0.7857216839618714
236366	5730507C01Rik	3.7491417248980485	-0.29508328662221406	0.7975187434544898	-0.37000169468625527	0.7113812276942699	0.9202433810983678
NA	5830417I10Rik	401.87128051135437	0.1866276757461574	0.34261927983394624	0.5447086218750105	0.5859539340426503	0.8716325424549033
77877	6030458C11Rik	228.49911834307144	0.3239529153917503	0.18096209418617182	1.790170017918068	0.07342658343859078	0.3346681914165527
229613	6330549D23Rik	1.6099731627399045	0.2632443021463263	0.9956595710068651	0.2643918763118195	0.7914779706496171	0.949102380833529
234797	6430548M08Rik	508.94337325641663	0.08733535224461729	0.7004880375706448	0.12467786394683356	0.9007785826503567	0.9726080420732852
320095	6430550D23Rik	5.838009684756372	0.5614753622430143	0.4947199599383234	1.1349357368015094	0.2564022451146483	0.6389542949453804
235599	6430571L13Rik	1.7255651692387481	-0.27010666433999014	1.027928472673526	-0.26276795664339675	0.7927294347349527	0.9493806320587052
NA	6820431F20Rik	4.315177132933902	0.43156264706409564	1.0425064947292018	0.41396638701631977	0.678898723654759	0.9100206538862488
547150	6820431F20Rik	4.315177132933902	0.43156264706409564	1.0425064947292018	0.41396638701631977	0.678898723654759	0.9100206538862488
212163	8030462N17Rik	354.5819215444238	-0.1269701403064076	0.25161386704759264	-0.5046229836068267	0.6138236638275263	0.8833770586269531
66808	9030624G23Rik	18.899129715831048	-0.07630830230387486	0.3397169391699006	-0.22462318920668026	0.8222724234648154	0.9547526429019382
71583	9130008F23Rik	15.35790860445954	-0.17228021105596442	0.37530052464195146	-0.4590460171094223	0.6462011210584957	0.8974784701689161
78921	9130019O22Rik	126.86704958482612	-0.27050987281388983	0.23471488809891544	-1.1525041083030463	0.2491139825202911	0.6298573630239868
100043133	9130023H24Rik	80.45221619390479	0.13523364222366646	0.17256810947339396	0.783653727425903	0.43324332085423545	0.7857216839618714
75758	9130401M01Rik	455.45292389548433	0.11790233120013244	0.15937337545655658	0.7397868738261825	0.4594293249213641	0.8031955197424495
230996	9430015G10Rik	90.21966738250742	0.19665239927547615	0.4388311304383898	0.448127732139289	0.6540610147397762	0.9004877160818487
77252	9430038I01Rik	124.79150059176263	-0.5551039826165164	0.2580633418177894	-2.151037720841646	0.03147322249251722	0.19597790343971075
319482	9530053A07Rik	1.1803582717234384	-0.37968321983231645	1.15577809855088	-0.3285087512112965	0.7425270286022894	NA
213673	9530068E07Rik	4288.221325353213	0.24114708362127463	0.18539293086844014	1.3007350522571928	0.19334915978275766	0.5599098628182968
268759	9930012K11Rik	35.07375411090041	0.17445334938483723	0.5799550765069029	0.30080493550565685	0.7635632446270118	0.9389117976728808
240613	9930021J03Rik	500.88694872784146	-0.046923151657316045	0.34242980139736595	-0.13702998823652324	0.8910070915032873	0.9712172996813806
NA	9930022D16Rik	11.172404902787122	0.7796431645891184	0.6752686589278915	1.1545673774152942	0.24826763225204176	0.6283304645941322
194268	9930104L06Rik	154.76972574109374	0.015849843315994816	0.19971871226109947	0.07936083272594781	0.9367456213011409	0.9836588136807279
667214	9930111J21Rik1	697.3890382073715	3.0843329607435757	0.508979968608991	6.059831724169531	1.3626402889609811e-9	1.2093899222161915e-7
245240	9930111J21Rik2	2820.3307174287233	3.325122394530417	0.5692415135678905	5.841320977609702	5.178851178901451e-9	3.94750315154147e-7
319266	A130010J15Rik	88.48934920441178	-0.42801411852993704	0.24669319388953825	-1.7350057850464606	0.08273978054345726	0.357261604892409
69865	A1cf	3.745761327219386	3.2022623319136767	1.5435233766097753	2.0746445311033694	0.03801949173917852	0.22413856867892415
74333	A330040F15Rik	2.757519559051219	1.3478459525070072	1.1131027940169518	1.2108908177679774	0.22593725222210134	0.6018939341065908
215493	A3galt2	1.4943648010510069	0.6472770982590155	1.0964682928109362	0.5903290614994786	0.5549700594088414	0.8588680317472551
97159	A430005L14Rik	254.54203009885498	-0.3726017704757283	0.18393361838241015	-2.025740447844964	0.042791389432945824	0.24054797733502462
243308	A430033K04Rik	38.95989940207028	-0.20057904499748147	0.2796673005955227	-0.7172059249342668	0.47324704395158573	0.8121328048832921
239559	A4galt	2.0357630936158357	-0.4621796048725601	1.270162821711329	-0.36387429782415726	0.7159518782639294	0.921534979576191
381287	A530032D15Rik	228.86291691708607	3.8489478914196127	1.0118054912260912	3.804039338386584	1.4235555830710588e-4	0.0033058124095761256
328830	A530064D06Rik	207.57331855684942	0.459460705599332	0.3322450327340749	1.382897140157033	0.16669640734359636	0.5203690788625203
319997	A630001G21Rik	267.00077553765425	0.3149062541684702	0.1752103233073365	1.7973042239987937	0.07228733600997841	0.33217089861299326
320492	A830018L16Rik	1.523009280666829	0.1656639404725511	1.196623769616676	0.13844279603907547	0.8898904762854646	0.9708849702540246
NA	A930003A15Rik	0.9951526726947572	-0.7544026702995206	1.9584880352117653	-0.38519646622091785	0.7000918612856653	NA
245350	AA414768	118.81263918660103	-1.1817863425944988	0.2699016295167458	-4.37858172516582	1.1945414601723733e-5	4.030955271071253e-4
433470	AA467197	746.9696812409885	3.0026039097888955	0.8867162770267244	3.3862059235644337	7.086618475740838e-4	0.012442872928001326
212439	AA986860	11.014188220444904	0.407872586922282	0.6078334245686892	0.6710269136839639	0.5022033843994151	0.8288044330398338
382062	AB124611	1869.705771104977	0.5181255388045113	0.25234776324457214	2.0532202550269916	0.040051220836294504	0.2312023199658747
98870	AI182371	1.4255046015651691	0.3486562012307005	1.6540878988520522	0.2107845668133297	0.8330553818869407	0.9580672359626728
621080	AI429214	14.080051906444828	0.2585361266944553	0.3595149058118851	0.7191249167002088	0.47206395625439207	0.8116624252906273
101602	AI467606	561.5892512778131	-0.25189083702510623	0.4855921208945446	-0.5187292507157648	0.6039495607706571	0.8793234166815928
98404	AI597479	276.5411813558814	-0.26880388681222533	0.15836885021851982	-1.6973280189969526	0.08963466282848268	0.3737238783452481
224833	AI661453	37.23719619368069	0.3068381062869852	0.6329031382294814	0.48481053063720186	0.6278107520992503	0.8900442853037034
107242	AI837181	1221.0736164439136	1.1435372938240784	0.38528490080706085	2.968030388496142	0.0029971469768642445	0.038075520123732234
243373	AI854703	1.1591855525271983	0.7596290766012465	1.3395673181404286	0.5670704759024388	0.5706663007955306	NA
233168	AI987944	154.40577035022807	0.176156708440406	0.2038906947464112	0.8639762038159746	0.3876009628619472	0.7536151354132903
230696	AU022252	201.6344082149476	-0.23319591366499454	0.23385311789264535	-0.9971896708772876	0.318672453680947	0.7023845697932546
100317	AU040320	603.6455981608253	0.4239404313825269	0.20492158602368882	2.068793432691467	0.038565474967908124	0.22622518091179422
216177	AU041133	1.251938001104935	-0.7011682265869635	2.6962157092359225	-0.26005642804657747	0.7948202471975553	0.9499428853704042
101835	AW146154	47.93784618191807	0.1362453948628744	0.5618530263930158	0.24249294470752009	0.8083982230594244	0.9517724091174992
105351	AW209491	197.3877696830558	-0.24077424387471433	0.1304088771900532	-1.8463025605520598	0.06484828617772151	0.31249687329524556
225289	AW554918	119.67242358040596	0.4335095441697098	0.17046568891964892	2.5430897379826964	0.010987700577153817	0.0963971727005817
246735	AY074887	1.1604549716146109	-0.5529221222410174	1.317562649188002	-0.41965527983187495	0.6747372987422776	NA
223921	Aaas	185.52917474327157	0.5732833768545903	0.34354304650483186	1.6687381179363419	0.09516929134317094	0.3863420041431106
78894	Aacs	602.9924482659299	-0.9961605751575162	0.2349900023407353	-4.23916151851041	2.2435619713702566e-5	7.005319524100189e-4
66939	Aagab	1090.3973423332982	0.16114316824697994	0.3060403853731791	0.526542168774508	0.5985115611237585	0.8767697585111732
269774	Aak1	640.0952233287529	0.08356071265989543	0.22441992571390454	0.37234088013388106	0.70963906519378706	0.9192472528255139
66273	Aamdc	68.99394501063404	-0.12645869147967267	0.30031146832687444	-0.4210917824224699	0.6736880619592358	0.9083058529411207
227290	Aamp	2679.3359855561316	0.0014783956138872622	0.2251878391960071	0.006565166303676119	0.9947617927962388	0.9983830308305833
68295	Aar2	1106.104829651398	0.6440265306814769	0.30601113407513575	2.1045852878129176	0.03532742339065134	0.21331442325072697
234734	Aars	3058.3689861154285	-0.008443662089973488	0.34566830917463126	-0.024427064517817162	0.9805119604001564	0.9967719310604763
224805	Aars2	105.08873483372601	-0.11312522253506029	0.533903411755615	-0.21188331080911205	0.8321980710410294	0.95787972946298
69684	Aarsd1	217.3368864190197	0.049412576879537456	0.21650511043348	0.2282282241772727	0.819468820664278	0.9537162725137159
231326	Aasdh	66.50543391203459	0.1138180149577379	0.30293044754771403	0.37572325885073216	0.7071226446636762	0.9183112439234691
67618	Aasdhppt	213.7943418832981	-0.3316110610766425	0.23690996889644111	-1.3997345178057807	0.16159283319473744	0.5130899124080882
56321	Aatf	207.26575942407192	-0.0799664463857146	0.12478277274073014	-0.6408452435326666	0.5216232345027578	0.8388661907174293
11302	Aatk	340.1305491251349	0.08041159799809025	0.6015695126323058	0.13366966960514803	0.8936637900328827	0.9720690518828814
11303	Abca1	8030.348388516926	-0.6494057467147124	0.30304395677040913	-2.142942408868798	0.03211772308299835	0.19886248281381877
268379	Abca13	3.2373169996121347	2.554919377353547	0.9250480728422859	2.761931463197743	0.005746053895684005	0.06179034554379531
11305	Abca2	662.334763390162	0.07941305916962663	0.2177981154498183	0.36461775165324495	0.715396761926554	0.921534979576191
27410	Abca3	1751.483523554989	-0.014064958533174323	0.16691766323010282	-0.08426285307975587	0.9328474462764218	0.9828264000952912
217265	Abca5	111.32400739603487	-0.20375622963149204	0.3516712162697799	-0.579394105075643	0.5623232808070198	0.8617058979064998
76184	Abca6	22.78455179021257	0.13431673922884066	0.7318253761661823	0.1835365971216884	0.8543770060960446	0.9625703804300142
27403	Abca7	1179.00733911068	-0.246801689940516	0.22376350973313822	-1.1029577174350422	0.2700455275009922	0.6546777661320213
